tweet_id,author_id,created_at,inbound_text,brand_outbound_text,intent
TWEET-1782,User_59060,2026-09-10T08:00:00Z,"Hey team, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1783,User_72163,2026-09-10T08:00:00Z,@AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1784,User_21957,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I cancel my online hardware order that was placed 30 minutes ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1785,User_22219,2026-09-10T08:00:00Z,"Hi @AppleSupport, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1786,User_22656,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1787,User_58843,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1788,User_82924,2026-09-10T08:00:00Z,@AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1789,User_86869,2026-09-10T08:00:00Z,"Hi @AppleSupport, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1790,User_83620,2026-09-10T08:00:00Z,I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1791,User_97819,2026-09-10T08:00:00Z,"Hey team, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1792,User_63845,2026-09-10T08:00:00Z,"Hi @AppleSupport, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1793,User_97207,2026-09-10T08:00:00Z,"Hey team, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1794,User_16743,2026-09-10T08:00:00Z,Need help: Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1795,User_88696,2026-09-10T08:00:00Z,"Hey team, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1796,User_56090,2026-09-10T08:00:00Z,"Hey team, How long does it take for money to return to my debit card after cancellation?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1797,User_85748,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1798,User_37884,2026-09-10T08:00:00Z,I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1799,User_96079,2026-09-10T08:00:00Z,"@AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1800,User_39392,2026-09-10T08:00:00Z,Need help: I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1801,User_55890,2026-09-10T08:00:00Z,"Hi @AppleSupport, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1802,User_58176,2026-09-10T08:00:00Z,iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1803,User_46512,2026-09-10T08:00:00Z,"Hi @AppleSupport, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1804,User_39643,2026-09-10T08:00:00Z,iCloud Drive sync is completely broken today! Files aren't updating across devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1805,User_83526,2026-09-10T08:00:00Z,Need help: Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1806,User_90422,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1807,User_94239,2026-09-10T08:00:00Z,Urgent! @AppleSupport FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1808,User_13441,2026-09-10T08:00:00Z,App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1809,User_96223,2026-09-10T08:00:00Z,iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1810,User_45054,2026-09-10T08:00:00Z,Urgent! @AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1811,User_33647,2026-09-10T08:00:00Z,"Hi @AppleSupport, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1812,User_50499,2026-09-10T08:00:00Z,"Hey team, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1813,User_56009,2026-09-10T08:00:00Z,"Hey team, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1814,User_33777,2026-09-10T08:00:00Z,"Hi @AppleSupport, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1815,User_84228,2026-09-10T08:00:00Z,@AppleSupport Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1816,User_62531,2026-09-10T08:00:00Z,Urgent! @AppleSupport Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1817,User_28595,2026-09-10T08:00:00Z,"Hi @AppleSupport, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1818,User_92991,2026-09-10T08:00:00Z,Urgent! @AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1819,User_22026,2026-09-10T08:00:00Z,"Hi @AppleSupport, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1820,User_79531,2026-09-10T08:00:00Z,Urgent! @AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1821,User_59308,2026-09-10T08:00:00Z,@AppleSupport Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1822,User_69460,2026-09-10T08:00:00Z,Need help: iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1823,User_30631,2026-09-10T08:00:00Z,"Hey team, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1824,User_50846,2026-09-10T08:00:00Z,"Hey team, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1825,User_52517,2026-09-10T08:00:00Z,Urgent! @AppleSupport Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1826,User_88148,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1827,User_16895,2026-09-10T08:00:00Z,"Hi @AppleSupport, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1828,User_30632,2026-09-10T08:00:00Z,@AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1829,User_16522,2026-09-10T08:00:00Z,iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1830,User_20693,2026-09-10T08:00:00Z,Urgent! @AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1831,User_68079,2026-09-10T08:00:00Z,"Hey team, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1832,User_65576,2026-09-10T08:00:00Z,Urgent! @AppleSupport iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1833,User_89570,2026-09-10T08:00:00Z,Need help: Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1834,User_64287,2026-09-10T08:00:00Z,Need help: iCloud Drive sync is completely broken today! Files aren't updating across devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1835,User_38255,2026-09-10T08:00:00Z,"Hey team, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1836,User_24918,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1837,User_66349,2026-09-10T08:00:00Z,"Hey team, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1838,User_47125,2026-09-10T08:00:00Z,"Hi @AppleSupport, App Store searching is returning empty white screen results.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1839,User_98930,2026-09-10T08:00:00Z,Urgent! @AppleSupport iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1840,User_73783,2026-09-10T08:00:00Z,Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1841,User_97442,2026-09-10T08:00:00Z,Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1842,User_15952,2026-09-10T08:00:00Z,"Hey team, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1843,User_61807,2026-09-10T08:00:00Z,@AppleSupport Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
